fromNode	toNode	weight	direction	fromAltName	toAltName
GH_xylan	GH_pectin	0.180780522936901	undirected	NA	NA
GH_xylan	GH_cellulose	0.285331713166387	undirected	NA	NA
GH_xylan	GH_arabinan	0.164213256693255	undirected	NA	NA
GH_xylan	GH_chitin	0.130738387439434	undirected	NA	NA
GH_xylan	Esterase_non_carbohydrate	0.2145595691547	undirected	NA	NA
GH_xylan	Esterase_pectin	0.0258836217909654	undirected	NA	NA
GH_xylan	Esterase	0.467252135755365	undirected	NA	NA
GH_xylan	GH_mannan	0.299003342569248	undirected	NA	NA
GH_xylan	GH_xyloglucan	0.25186456506598	undirected	NA	NA
GH_unspecific	GH_pectin	0.199752072671931	undirected	NA	NA
GH_unspecific	GH_cellulose	0.187832525377529	undirected	NA	NA
GH_unspecific	GH_arabinan	0.104941048231414	undirected	NA	NA
GH_unspecific	GH_chitin	0.15072099371905	undirected	NA	NA
GH_unspecific	Esterase_non_carbohydrate	0.150631318488475	undirected	NA	NA
GH_unspecific	Esterase_pectin	0.116555004401609	undirected	NA	NA
GH_unspecific	Esterase	0.221091596617944	undirected	NA	NA
GH_unspecific	GH_mannan	0.215923277541252	undirected	NA	NA
GH_unspecific	GH_xyloglucan	0.165392900854302	undirected	NA	NA
GH_pectin	GH_cellulose	0.219031135898192	undirected	NA	NA
GH_pectin	GH_arabinan	0.139616159973198	undirected	NA	NA
GH_pectin	GH_chitin	0.196954764572487	undirected	NA	NA
GH_pectin	Esterase_non_carbohydrate	0.140563697772053	undirected	NA	NA
GH_pectin	Esterase_pectin	0.139497800770427	undirected	NA	NA
GH_pectin	Esterase	0.150949301994328	undirected	NA	NA
GH_pectin	GH_mannan	0.231888087071573	undirected	NA	NA
GH_pectin	GH_xyloglucan	0.201396336626729	undirected	NA	NA
GH_cellulose	GH_arabinan	0.13001153525411	undirected	NA	NA
GH_cellulose	GH_chitin	0.128099876855359	undirected	NA	NA
GH_cellulose	Esterase_non_carbohydrate	0.183869031659637	undirected	NA	NA
GH_cellulose	Esterase_pectin	0.0244682634480302	undirected	NA	NA
GH_cellulose	Esterase	0.323583279771619	undirected	NA	NA
GH_cellulose	GH_mannan	0.287113528120123	undirected	NA	NA
GH_cellulose	GH_xyloglucan	0.385647139828838	undirected	NA	NA
GH_arabinan	GH_chitin	0.155136463085836	undirected	NA	NA
GH_arabinan	Esterase_non_carbohydrate	0.0765393147653951	undirected	NA	NA
GH_arabinan	Esterase_pectin	0.046088792819353	undirected	NA	NA
GH_arabinan	Esterase	0.0634364276761023	undirected	NA	NA
GH_arabinan	GH_mannan	0.123118847823657	undirected	NA	NA
GH_arabinan	GH_xyloglucan	0.0848429811661525	undirected	NA	NA
GH_chitin	Esterase_non_carbohydrate	0.110420139665989	undirected	NA	NA
GH_chitin	Esterase_pectin	0.176406586870948	undirected	NA	NA
GH_chitin	Esterase	0.0809573292229893	undirected	NA	NA
GH_chitin	GH_mannan	0.149451740162022	undirected	NA	NA
GH_chitin	GH_xyloglucan	0.0924789340277278	undirected	NA	NA
Esterase_non_carbohydrate	Esterase_pectin	0.110948205747655	undirected	NA	NA
Esterase_non_carbohydrate	Esterase	0.314066508222406	undirected	NA	NA
Esterase_non_carbohydrate	GH_mannan	0.17316528995989	undirected	NA	NA
Esterase_non_carbohydrate	GH_xyloglucan	0.211593812087503	undirected	NA	NA
Esterase_pectin	Esterase	0.0114501685648051	undirected	NA	NA
Esterase_pectin	GH_mannan	0.0382980019398138	undirected	NA	NA
Esterase_pectin	GH_xyloglucan	0.00832255546540659	undirected	NA	NA
Esterase	GH_mannan	0.471552520642276	undirected	NA	NA
Esterase	GH_xyloglucan	0.170381467366397	undirected	NA	NA
GH_mannan	GH_xyloglucan	0.183510874531289	undirected	NA	NA
